1980,OK,"Carter, Jimmy",democrat,402026,1149708,0.35
1980,OR,"Carter, Jimmy",democrat,456890,1181516,0.387
1980,PA,"Carter, Jimmy",democrat,1937540,4561501,0.425
1980,RI,"Carter, Jimmy",democrat,198342,415967,0.477
1980,SC,"Carter, Jimmy",democrat,428220,888258,0.482
1980,SD,"Carter, Jimmy",democrat,103855,327703,0.317
1980,TN,"Carter, Jimmy",democrat,783051,1617616,0.484
1980,TX,"Carter, Jimmy",democrat,1881147,4541636,0.414
1980,UT,"Carter, Jimmy",democrat,124266,604152,0.206
1980,VT,"Carter, Jimmy",democrat,81952,213299,0.384
1980,VA,"Carter, Jimmy",democrat,752174,1866032,0.403
1980,WA,"Carter, Jimmy",democrat,650193,1742394,0.373
1980,WV,"Carter, Jimmy",democrat,367462,737715,0.498
1980,WI,"Carter, Jimmy",democrat,981584,2273221,0.432
1980,WY,"Carter, Jimmy",democrat,49427,176713,0.28
1984,AL,"Mondale, Walter",democrat,551899,1441713,0.383
1984,AK,"Mondale, Walter",democrat,62007,207605,0.299
1984,AZ,"Mondale, Walter",democrat,333854,1025897,0.325
1984,AR,"Mondale, Walter",democrat,338646,884406,0.383
1984,CA,"Mondale, Walter",democrat,3922519,9505041,0.413
1984,CO,"Mondale, Walter",democrat,454975,1295380,0.351
1984,CT,"Mondale, Walter",democrat,569597,1466900,0.388
1984,DE,"Mondale, Walter",democrat,101656,254572,0.399
1984,DC,"Mondale, Walter",democrat,180408,211288,0.854
1984,FL,"Mondale, Walter",democrat,1448816,4180051,0.347
1984,GA,"Mondale, Walter",democrat,706628,1776103,0.398
1984,HI,"Mondale, Walter",democrat,147154,335846,0.438
1984,ID,"Mondale, Walter",democrat,108510,411144,0.264
1984,IL,"Mondale, Walter",democrat,2086499,4819088,0.433
1984,IN,"Mondale, Walter",democrat,841481,2233069,0.377
1984,IA,"Mondale, Walter",democrat,605620,1319805,0.459
1984,KS,"Mondale, Walter",democrat,333149,1021991,0.326
1984,KY,"Mondale, Walter",democrat,539539,1369345,0.394
1984,LA,"Mondale, Walter",democrat,651586,1706822,0.382
1984,ME,"Mondale, Walter",democrat,214515,553144,0.388
1984,MD,"Mondale, Walter",democrat,787935,1675873,0.47
1984,MA,"Mondale, Walter",democrat,1239606,2559383,0.484
1984,MI,"Mondale, Walter",democrat,1529638,3801658,0.402
1984,MN,"Mondale, Walter",democrat,1036364,2084449,0.497
1984,MS,"Mondale, Walter",democrat,352192,941104,0.374
1984,MO,"Mondale, Walter",democrat,848583,2122771,0.4
1984,MT,"Mondale, Walter",democrat,146742,384377,0.382
1984,NE,"Mondale, Walter",democrat,187866,652090,0.288
1984,NV,"Mondale, Walter",democrat,91655,282717,0.324
1984,NH,"Mondale, Walter",democrat,120347,388904,0.309
1984,NJ,"Mondale, Walter",democrat,1261323,3217862,0.392
1984,NM,"Mondale, Walter",democrat,201769,514370,0.392
1984,NY,"Mondale, Walter",democrat,3001285,6806810,0.441
1984,NC,"Mondale, Walter",democrat,824287,2175361,0.379
1984,ND,"Mondale, Walter",democrat,104429,308971,0.338
1984,OH,"Mondale, Walter",democrat,1825440,4563235,0.4
1984,OK,"Mondale, Walter",democrat,385080,1255676,0.307
1984,OR,"Mondale, Walter",democrat,536479,1226527,0.437
1984,PA,"Mondale, Walter",democrat,2228131,4844903,0.46
1984,RI,"Mondale, Walter",democrat,197106,410489,0.48
1984,SC,"Mondale, Walter",democrat,344459,968529,0.356
1984,SD,"Mondale, Walter",democrat,116113,317867,0.365
1984,TN,"Mondale, Walter",democrat,711714,1711993,0.416
1984,TX,"Mondale, Walter",democrat,1949276,5397571,0.361
1984,UT,"Mondale, Walter",democrat,155369,629656,0.247
1984,VT,"Mondale, Walter",democrat,95730,234561,0.408
1984,VA,"Mondale, Walter",democrat,796250,2146635,0.371
1984,WA,"Mondale, Walter",democrat,798352,1874910,0.426
1984,WV,"Mondale, Walter",democrat,328125,735742,0.446
1984,WI,"Mondale, Walter",democrat,995740,2211689,0.45
1984,WY,"Mondale, Walter",democrat,53370,188968,0.282
1988,AL,"Dukakis, Michael",democrat,549506,1378476,0.399
1988,AK,"Dukakis, Michael",democrat,72584,200116,0.363
1988,AZ,"Dukakis, Michael",democrat,454029,1171873,0.387
1988,AR,"Dukakis, Michael",democrat,349237,827738,0.422
1988,CA,"Dukakis, Michael",democrat,4702233,9887065,0.476
1988,CO,"Dukakis, Michael",democrat,621453,1372394,0.453
1988,CT,"Dukakis, Michael",democrat,676584,1443394,0.469
1988,DE,"Dukakis, Michael",democrat,108647,249891,0.435
1988,DC,"Dukakis, Michael",democrat,159407,192877,0.826
1988,FL,"Dukakis, Michael",democrat,1656701,4302313,0.385
1988,GA,"Dukakis, Michael",democrat,714792,1809672,0.395
1988,HI,"Dukakis, Michael",democrat,192364,354461,0.543
1988,ID,"Dukakis, Michael",democrat,147272,408968,0.36
1988,IL,"Dukakis, Michael",democrat,2215940,4559120,0.486
1988,IN,"Dukakis, Michael",democrat,860643,2168621,0.397
1988,IA,"Dukakis, Michael",democrat,670557,1225614,0.547
1988,KS,"Dukakis, Michael",democrat,422636,993044,0.426
1988,KY,"Dukakis, Michael",democrat,580368,1322517,0.439
1988,LA,"Dukakis, Michael",democrat,717460,1628202,0.441
1988,ME,"Dukakis, Michael",democrat,243569,555035,0.439
1988,MD,"Dukakis, Michael",democrat,826304,1714358,0.482
1988,MA,"Dukakis, Michael",democrat,1401415,2632801,0.532
1988,MI,"Dukakis, Michael",democrat,1675783,3669163,0.457
1988,MN,"Dukakis, Michael",democrat,1109471,2096790,0.529
1988,MS,"Dukakis, Michael",democrat,363921,931527,0.391
1988,MO,"Dukakis, Michael",democrat,1001619,2093228,0.479
1988,MT,"Dukakis, Michael",democrat,168936,365674,0.462
1988,NE,"Dukakis, Michael",democrat,259235,661465,0.392
1988,NV,"Dukakis, Michael",democrat,132738,343133,0.387
1988,NH,"Dukakis, Michael",democrat,163696,450525,0.363
1988,NJ,"Dukakis, Michael",democrat,1320352,3099553,0.426
1988,NM,"Dukakis, Michael",democrat,244497,521387,0.469
1988,NY,"Dukakis, Michael",democrat,3255487,6485683,0.502
1988,NC,"Dukakis, Michael",democrat,890167,2134370,0.417
1988,ND,"Dukakis, Michael",democrat,127739,297261,0.43
1988,OH,"Dukakis, Michael",democrat,1939629,4393585,0.441
1988,OK,"Dukakis, Michael",democrat,483423,1171036,0.413
1988,OR,"Dukakis, Michael",democrat,616206,1201694,0.513
1988,PA,"Dukakis, Michael",democrat,2194944,4536251,0.484
